bay_id,st_marker_id,status,location,lat,lon
3388,6219W,Present,"(-37.806156626494236, 144.95091629830176)",-37.806156626494236,144.95091629830176
2248,3938N,Unoccupied,"(-37.81226727797973, 144.95437225197944)",-37.81226727797973,144.95437225197944
6612,13853S,Unoccupied,"(-37.81411371713209, 144.94156827650255)",-37.81411371713209,144.94156827650255
5239,11503S,Unoccupied,"(-37.811546274948576, 144.9531295144193)",-37.811546274948576,144.9531295144193
6521,13756E,Unoccupied,"(-37.81260979571675, 144.93643568473584)",-37.81260979571675,144.93643568473584
3925,C5766,Unoccupied,"(-37.804470128247665, 144.95539811485625)",-37.804470128247665,144.95539811485625
1284,4476E,Unoccupied,"(-37.81293227279018, 144.95426076235793)",-37.81293227279018,144.95426076235793
4671,8494E,Unoccupied,"(-37.8247791195085, 144.96705557322758)",-37.8247791195085,144.96705557322758
6619,13870N,Unoccupied,"(-37.81399875590743, 144.94169744220966)",-37.81399875590743,144.94169744220966
4723,8672E,Unoccupied,"(-37.825324424364354, 144.96296431638586)",-37.825324424364354,144.96296431638586
6505,13724E,Present,"(-37.81433845579893, 144.93748277141083)",-37.81433845579893,144.93748277141083
6595,13904E,Unoccupied,"(-37.81411193478799, 144.94049824406704)",-37.81411193478799,144.94049824406704
3224,5570E,Unoccupied,"(-37.80634788094844, 144.95406351646648)",-37.80634788094844,144.95406351646648
974,896E,Unoccupied,"(-37.817555414910274, 144.96477899134823)",-37.817555414910274,144.96477899134823
4387,C7208,Unoccupied,"(-37.80765463998226, 144.95272351758337)",-37.80765463998226,144.95272351758337
4857,9260N,Unoccupied,"(-37.828883810215046, 144.97022488820136)",-37.828883810215046,144.97022488820136
4364,C7162,Unoccupied,"(-37.80717524022039, 144.95370755869564)",-37.80717524022039,144.95370755869564
1594,1986N,Unoccupied,"(-37.816649936395535, 144.96227785981011)",-37.816649936395535,144.96227785981011
6621,13874N,Present,"(-37.813948960322406, 144.94182958741504)",-37.813948960322406,144.94182958741504
1726,2325S,Present,"(-37.81800020784558, 144.95413416196857)",-37.81800020784558,144.95413416196857
6607,13843S,Present,"(-37.814561486247975, 144.94042526177395)",-37.814561486247975,144.94042526177395
6606,13841S,Present,"(-37.81459067929732, 144.94036832032134)",-37.81459067929732,144.94036832032134
6832,14024E,Present,"(-37.797076736332016, 144.95809330725749)",-37.797076736332016,144.95809330725749
909,C664,Unoccupied,"(-37.814502169812556, 144.96887680360908)",-37.814502169812556,144.96887680360908
6302,13361W,Unoccupied,"(-37.81908992478574, 144.94931493665388)",-37.81908992478574,144.94931493665388
5374,11722E,Unoccupied,"(-37.809973917782145, 144.97297311104433)",-37.809973917782145,144.97297311104433
6492,13826N,Unoccupied,"(-37.815826267820086, 144.93754275839638)",-37.815826267820086,144.93754275839638
8302,C7024,Present,"(-37.80739222765012, 144.95880431966424)",-37.80739222765012,144.95880431966424
1034,1207W,Present,"(-37.81258422957109, 144.95946907389737)",-37.81258422957109,144.95946907389737
2005,3433S,Present,"(-37.8107886031315, 144.96364732449337)",-37.8107886031315,144.96364732449337
3226,5578E,Unoccupied,"(-37.80623687713684, 144.95401288676868)",-37.80623687713684,144.95401288676868
3818,C5486,Unoccupied,"(-37.80728263826147, 144.95436191587947)",-37.80728263826147,144.95436191587947
4372,C7178,Unoccupied,"(-37.807439625215075, 144.9531662424701)",-37.807439625215075,144.9531662424701
3259,5812E,Unoccupied,"(-37.806990515111366, 144.9534817138573)",-37.806990515111366,144.9534817138573
3269,5828E,Unoccupied,"(-37.80673768305752, 144.95352603375784)",-37.80673768305752,144.95352603375784
5079,9864N,Unoccupied,"(-37.825243256419526, 144.96969247238326)",-37.825243256419526,144.96969247238326
6610,13849S,Present,"(-37.81435692469629, 144.94093017590635)",-37.81435692469629,144.94093017590635
4390,C7214,Present,"(-37.80770522527534, 144.95261933784485)",-37.80770522527534,144.95261933784485
3278,5838E,Unoccupied,"(-37.80662168918761, 144.95354649162206)",-37.80662168918761,144.95354649162206
3285,5852E,Present,"(-37.80643916628682, 144.9535782464586)",-37.80643916628682,144.9535782464586
6838,14036E,Present,"(-37.79676019191005, 144.95813214056)",-37.79676019191005,144.95813214056
6406,13648E,Unoccupied,"(-37.82050737700748, 144.94553822275137)",-37.82050737700748,144.94553822275137
3623,7572N,Unoccupied,"(-37.80564432646193, 144.95469212813896)",-37.80564432646193,144.95469212813896
6058,13038N,Unoccupied,"(-37.82114193198904, 144.94378884154526)",-37.82114193198904,144.94378884154526
3370,6185W,Unoccupied,"(-37.80667341985976, 144.95115105940047)",-37.80667341985976,144.95115105940047
5601,12221S,Unoccupied,"(-37.80945494058656, 144.97399416594155)",-37.80945494058656,144.97399416594155
3888,C5676,Unoccupied,"(-37.80639421251, 144.95505754521946)",-37.80639421251,144.95505754521946
2246,3934N,Unoccupied,"(-37.81223091873842, 144.95450060119254)",-37.81223091873842,144.95450060119254
1318,1319W,Present,"(-37.81697846870587, 144.95868569526795)",-37.81697846870587,144.95868569526795
6482,13709W,Present,"(-37.81563926118891, 144.93690962177925)",-37.81563926118891,144.93690962177925
3050,5156E,Unoccupied,"(-37.80272571913553, 144.95694453391326)",-37.80272571913553,144.95694453391326
3859,C5614,Unoccupied,"(-37.8072410232429, 144.9549061747726)",-37.8072410232429,144.9549061747726
5607,12233S,Unoccupied,"(-37.8095064011665, 144.9744578243005)",-37.8095064011665,144.9744578243005
3857,C5610,Present,"(-37.80729075478993, 144.95489727880891)",-37.80729075478993,144.95489727880891
4863,9266N,Unoccupied,"(-37.828915262045584, 144.97011668627863)",-37.828915262045584,144.97011668627863
6874,14108E,Unoccupied,"(-37.794426884822094, 144.95841911683556)",-37.794426884822094,144.95841911683556
1293,4485W,Unoccupied,"(-37.81280728611151, 144.9539512252004)",-37.81280728611151,144.9539512252004
4336,C7026,Present,"(-37.8074141969672, 144.958728236309)",-37.8074141969672,144.958728236309
3871,C5638,Unoccupied,"(-37.80689127173339, 144.95496868594748)",-37.80689127173339,144.95496868594748
4348,C7112,Unoccupied,"(-37.8079897149833, 144.95423345692586)",-37.8079897149833,144.95423345692586
3598,7333W,Present,"(-37.805490570922046, 144.94922903850056)",-37.805490570922046,144.94922903850056
4340,C7034,Unoccupied,"(-37.80745703970297, 144.9585810644182)",-37.80745703970297,144.9585810644182
4852,9254N,Unoccupied,"(-37.828852361640116, 144.97033315413753)",-37.828852361640116,144.97033315413753
1496,1849S,Unoccupied,"(-37.81883675870308, 144.95921411832094)",-37.81883675870308,144.95921411832094
2048,3519S,Unoccupied,"(-37.81306404969793, 144.95582130129625)",-37.81306404969793,144.95582130129625
1542,1912N,Unoccupied,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
1809,2479S,Unoccupied,"(-37.81668273708596, 144.9550397024009)",-37.81668273708596,144.9550397024009
6486,13829S,Unoccupied,"(-37.81556065414702, 144.9374897932367)",-37.81556065414702,144.9374897932367
4905,9327S,Unoccupied,"(-37.829516123864686, 144.96848308435517)",-37.829516123864686,144.96848308435517
6009,13017S,Unoccupied,"(-37.819984138312684, 144.9512977110238)",-37.819984138312684,144.9512977110238
1504,1863S,Unoccupied,"(-37.81931040251153, 144.95758243964036)",-37.81931040251153,144.95758243964036
6484,13713W,Present,"(-37.81548518390956, 144.93681673436356)",-37.81548518390956,144.93681673436356
3600,7335W,Unoccupied,"(-37.80545402506528, 144.94923493373912)",-37.80545402506528,144.94923493373912
4334,C7006,Unoccupied,"(-37.80926618129997, 144.9564099364369)",-37.80926618129997,144.9564099364369
3198,5447W,Unoccupied,"(-37.80776070379953, 144.95445870322706)",-37.80776070379953,144.95445870322706
6504,13722E,Present,"(-37.81438711923194, 144.9375124516963)",-37.81438711923194,144.9375124516963
1815,2488N,Present,"(-37.81661380076852, 144.9545986046641)",-37.81661380076852,144.9545986046641
7854,929W,Present,"(-37.81476850272963, 144.96328485232266)",-37.81476850272963,144.96328485232266
3477,6542N,Unoccupied,"(-37.807838164289805, 144.96120669237962)",-37.807838164289805,144.96120669237962
6559,13780E,Unoccupied,"(-37.81283191679727, 144.9389902020219)",-37.81283191679727,144.9389902020219
3550,7073S,Present,"(-37.8088248688981, 144.95408997154112)",-37.8088248688981,144.95408997154112
6633,13917W,Present,"(-37.813967414908575, 144.94241431081554)",-37.813967414908575,144.94241431081554
6591,13791W,Unoccupied,"(-37.813069156681486, 144.94064157729275)",-37.813069156681486,144.94064157729275
3207,5468E,Unoccupied,"(-37.807370984721345, 144.95453036410137)",-37.807370984721345,144.95453036410137
1341,1360E,Present,"(-37.81404348704089, 144.9575517721428)",-37.81404348704089,144.9575517721428
3820,C5494,Unoccupied,"(-37.80723525042285, 144.9543402966289)",-37.80723525042285,144.9543402966289
3890,C5684,Unoccupied,"(-37.806319546626796, 144.95507086893082)",-37.806319546626796,144.95507086893082
3642,7597S,Present,"(-37.80534515289085, 144.9503473572917)",-37.80534515289085,144.9503473572917
6503,13720E,Present,"(-37.814433010629315, 144.93754022955238)",-37.814433010629315,144.93754022955238
4861,9264N,Unoccupied,"(-37.82890482147644, 144.97015254202498)",-37.82890482147644,144.97015254202498
3350,6034E,Unoccupied,"(-37.80638211114966, 144.95216474182206)",-37.80638211114966,144.95216474182206
6418,13669W,Unoccupied,"(-37.82105433070951, 144.94533813106761)",-37.82105433070951,144.94533813106761
2247,3936N,Unoccupied,"(-37.81224916081595, 144.95443640358283)",-37.81224916081595,144.95443640358283
3563,7089S,Present,"(-37.80898189187612, 144.95354385138776)",-37.80898189187612,144.95354385138776
2244,3932N,Unoccupied,"(-37.81221282649996, 144.9545647431513)",-37.81221282649996,144.9545647431513
1960,3340N,Unoccupied,"(-37.808914159783264, 144.96986563417954)",-37.808914159783264,144.96986563417954
2008,3446N,Unoccupied,"(-37.811708202518055, 144.96032719395043)",-37.811708202518055,144.96032719395043
3064,5186E,Present,"(-37.81111058897861, 144.9574669362612)",-37.81111058897861,144.9574669362612
2009,3448N,Present,"(-37.81172677522068, 144.9602635893417)",-37.81172677522068,144.9602635893417
4042,C6122,Unoccupied,"(-37.804539939522755, 144.95237190008652)",-37.804539939522755,144.95237190008652
6825,14010E,Present,"(-37.79776440559344, 144.95801165975527)",-37.79776440559344,144.95801165975527
3874,C5644,Unoccupied,"(-37.806793863655486, 144.95498609482)",-37.806793863655486,144.95498609482
6842,14044E,Unoccupied,"(-37.7965577345475, 144.95815710564088)",-37.7965577345475,144.95815710564088
3356,6044E,Unoccupied,"(-37.80611418666328, 144.95221261672373)",-37.80611418666328,144.95221261672373
6520,13754E,Unoccupied,"(-37.81265649338202, 144.93646395640562)",-37.81265649338202,144.93646395640562
6590,13789W,Present,"(-37.813121916374236, 144.94067381184027)",-37.813121916374236,144.94067381184027
5369,11712E,Unoccupied,"(-37.81026115877549, 144.97294181066806)",-37.81026115877549,144.97294181066806
6485,13827S,Present,"(-37.81552555833076, 144.93758196039585)",-37.81552555833076,144.93758196039585
6902,14251W,Unoccupied,"(-37.79491130886116, 144.96484633746127)",-37.79491130886116,144.96484633746127
2327,2897S,Present,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
6906,14259W,Unoccupied,"(-37.7945695473976, 144.96488490608968)",-37.7945695473976,144.96488490608968
6623,13878N,Unoccupied,"(-37.81389948264754, 144.94195960988839)",-37.81389948264754,144.94195960988839
3875,C5646,Unoccupied,"(-37.80676840605765, 144.95499064476647)",-37.80676840605765,144.95499064476647
3893,C5696,Present,"(-37.80624414721484, 144.95508434930292)",-37.80624414721484,144.95508434930292
3204,5461W,Unoccupied,"(-37.80746527847167, 144.954323691868)",-37.80746527847167,144.954323691868
6650,13762E,Present,"(-37.81509733710419, 144.94034181799492)",-37.81509733710419,144.94034181799492
3944,C5856,Unoccupied,"(-37.80533677006978, 144.95374189429305)",-37.80533677006978,144.95374189429305
6821,14002E,Present,"(-37.79870009921546, 144.9578936900851)",-37.79870009921546,144.9578936900851
4388,C7210,Unoccupied,"(-37.807681641432694, 144.95266786398412)",-37.807681641432694,144.95266786398412
6487,13831S,Present,"(-37.81559577773997, 144.93739753979597)",-37.81559577773997,144.93739753979597
6308,13373W,Unoccupied,"(-37.81975611215275, 144.94984025917256)",-37.81975611215275,144.94984025917256
3601,7336E,Present,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
6898,14243W,Unoccupied,"(-37.795136993775444, 144.96480847202622)",-37.795136993775444,144.96480847202622
4012,C6062,Present,"(-37.8058611193095, 144.95213990621272)",-37.8058611193095,144.95213990621272
2234,3918N,Unoccupied,"(-37.812085652084235, 144.9550140018767)",-37.812085652084235,144.9550140018767
6351,13279S,Present,"(-37.82137538672006, 144.95054316929054)",-37.82137538672006,144.95054316929054
5584,12202N,Unoccupied,"(-37.80927403563136, 144.9740444973502)",-37.80927403563136,144.9740444973502
4007,C6052,Unoccupied,"(-37.80600383270243, 144.952114287094)",-37.80600383270243,144.952114287094
3359,6051W,Unoccupied,"(-37.80615235713561, 144.95196907814835)",-37.80615235713561,144.95196907814835
6426,13679W,Unoccupied,"(-37.82091475725626, 144.94620103234968)",-37.82091475725626,144.94620103234968
6893,14233W,Unoccupied,"(-37.7954191694768, 144.96476059411543)",-37.7954191694768,144.96476059411543
5241,11507S,Present,"(-37.811649605933354, 144.95276425119542)",-37.811649605933354,144.95276425119542
5335,8281W,Present,"(-37.82696640347776, 144.9675944428015)",-37.82696640347776,144.9675944428015
2352,3029S,Unoccupied,"(-37.81335965856133, 144.95889570156393)",-37.81335965856133,144.95889570156393
6488,13833S,Present,"(-37.81563080467599, 144.9373053730473)",-37.81563080467599,144.9373053730473
1104,C1124,Unoccupied,"(-37.81454637238771, 144.96049093434277)",-37.81454637238771,144.96049093434277
4006,C6050,Unoccupied,"(-37.80602702323796, 144.9521101242498)",-37.80602702323796,144.9521101242498
6662,8471W,Present,"(-37.82541197095398, 144.9666816058882)",-37.82541197095398,144.9666816058882
3565,7091S,Unoccupied,"(-37.80900153817465, 144.9534755228143)",-37.80900153817465,144.9534755228143
3262,5816E,Unoccupied,"(-37.80694426563076, 144.95349004506878)",-37.80694426563076,144.95349004506878
3927,C5770,Unoccupied,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
651,C148,Unoccupied,"(-37.80858937372206, 144.97176686215866)",-37.80858937372206,144.97176686215866
3811,C5458,Present,"(-37.807448011270026, 144.95443689661118)",-37.807448011270026,144.95443689661118
4005,C6048,Unoccupied,"(-37.80605009204831, 144.95210596139026)",-37.80605009204831,144.95210596139026
4881,9302N,Present,"(-37.829136204013736, 144.96935588867115)",-37.829136204013736,144.96935588867115
1757,2380N,Unoccupied,"(-37.81433264770753, 144.96259635335218)",-37.81433264770753,144.96259635335218
3566,7093S,Unoccupied,"(-37.80902080662713, 144.95340850401885)",-37.80902080662713,144.95340850401885
4190,C6650,Present,"(-37.808558897064486, 144.95906811837696)",-37.808558897064486,144.95906811837696
6436,13699W,Unoccupied,"(-37.81980503575675, 144.94590963084886)",-37.81980503575675,144.94590963084886
6475,13810N,Present,"(-37.81425262160266, 144.93876275375987)",-37.81425262160266,144.93876275375987
7060,4694Ea,Unoccupied,"(-37.80479172656398, 144.95909104701795)",-37.80479172656398,144.95909104701795
1006,951W,Unoccupied,"(-37.81305337978721, 144.96250770939437)",-37.81305337978721,144.96250770939437
4868,9274N,Unoccupied,"(-37.828957278297125, 144.96997237228405)",-37.828957278297125,144.96997237228405
3016,5094E,Present,"(-37.80445522391068, 144.95774694686025)",-37.80445522391068,144.95774694686025
4016,C6070,Present,"(-37.805689637861846, 144.9521707552837)",-37.805689637861846,144.9521707552837
6635,13921W,Present,"(-37.81407591616855, 144.9425815542342)",-37.81407591616855,144.9425815542342
5254,11533S,Present,"(-37.81201524422568, 144.95147120297366)",-37.81201524422568,144.95147120297366
4866,9270N,Unoccupied,"(-37.828936525615205, 144.97004366335193)",-37.828936525615205,144.97004366335193
2230,3914N,Unoccupied,"(-37.81204931667072, 144.95514235268453)",-37.81204931667072,144.95514235268453
4043,C6124,Unoccupied,"(-37.80451697889771, 144.95237596698098)",-37.80451697889771,144.95237596698098
1276,4468E,Unoccupied,"(-37.81355506304922, 144.95455077200643)",-37.81355506304922,144.95455077200643
5271,4503W,Present,"(-37.81181254780275, 144.95349529738968)",-37.81181254780275,144.95349529738968
6547,13755W,Unoccupied,"(-37.81272039031691, 144.93880349112789)",-37.81272039031691,144.93880349112789
1520,1882N,Unoccupied,"(-37.819810788942576, 144.955467237643)",-37.819810788942576,144.955467237643
4246,C6824,Unoccupied,"(-37.80948144669376, 144.9556201057953)",-37.80948144669376,144.9556201057953
6835,14030E,Unoccupied,"(-37.796913802209765, 144.9581131151533)",-37.796913802209765,144.9581131151533
1512,1871S,Present,"(-37.81970112489854, 144.95621188525936)",-37.81970112489854,144.95621188525936
4258,C6848,Present,"(-37.80918963574677, 144.95567555300215)",-37.80918963574677,144.95567555300215
5167,11600N,Unoccupied,"(-37.81053558817333, 144.9519077120338)",-37.81053558817333,144.9519077120338
4260,C6852,Unoccupied,"(-37.809510592273725, 144.9557626274517)",-37.809510592273725,144.9557626274517
4851,9252N,Unoccupied,"(-37.82884197820196, 144.97036890373192)",-37.82884197820196,144.97036890373192
1706,2287S,Unoccupied,"(-37.81752919559406, 144.9557702974704)",-37.81752919559406,144.9557702974704
2044,3515S,Unoccupied,"(-37.81302898278389, 144.95594421067594)",-37.81302898278389,144.95594421067594
2235,3920N,Unoccupied,"(-37.81210381814597, 144.9549497590006)",-37.81210381814597,144.9549497590006
5050,9827S,Unoccupied,"(-37.82518902155107, 144.97023841617954)",-37.82518902155107,144.97023841617954
6562,13786E,Present,"(-37.812623545077955, 144.93886410790728)",-37.812623545077955,144.93886410790728
5270,4501W,Unoccupied,"(-37.811863168591, 144.9535188884221)",-37.811863168591,144.9535188884221
4867,9272N,Unoccupied,"(-37.828947194284616, 144.97000692703705)",-37.828947194284616,144.97000692703705
4249,C6830,Unoccupied,"(-37.809366383362786, 144.95564373036325)",-37.809366383362786,144.95564373036325
6879,14205W,Unoccupied,"(-37.79631843078808, 144.9646069479639)",-37.79631843078808,144.9646069479639
2240,3928N,Unoccupied,"(-37.812176491599644, 144.954693087978)",-37.812176491599644,144.954693087978
2252,3945S,Unoccupied,"(-37.81261862917434, 144.95362160189677)",-37.81261862917434,144.95362160189677
1897,1385W,Unoccupied,"(-37.81671279634483, 144.9573449461614)",-37.81671279634483,144.9573449461614
2256,3953S,Unoccupied,"(-37.812690507137376, 144.95336732046133)",-37.812690507137376,144.95336732046133
1707,2289S,Unoccupied,"(-37.817547675053234, 144.95570625649543)",-37.817547675053234,144.95570625649543
5585,12204N,Present,"(-37.80928160254693, 144.97411278884573)",-37.80928160254693,144.97411278884573
942,C766,Present,"(-37.81322788644749, 144.9682931199963)",-37.81322788644749,144.9682931199963
2529,C2998,Unoccupied,"(-37.813144333141445, 144.95930670423223)",-37.813144333141445,144.95930670423223
1677,2206N,Unoccupied,"(-37.8153491616979, 144.9630959410053)",-37.8153491616979,144.9630959410053
830,C576,Unoccupied,"(-37.809280248797606, 144.96928429945459)",-37.809280248797606,144.96928429945459
8834,8511W,Unoccupied,"(-37.82276155356665, 144.96751403885642)",-37.82276155356665,144.96751403885642
1679,2217S,Unoccupied,"(-37.815739192507166, 144.96196524885062)",-37.815739192507166,144.96196524885062
622,79W,Unoccupied,"(-37.809863967106295, 144.97222698198289)",-37.809863967106295,144.97222698198289
1096,C1100,Unoccupied,"(-37.8162014901671, 144.96125097354576)",-37.8162014901671,144.96125097354576
1672,2195S,Unoccupied,"(-37.81459541265359, 144.96586511794033)",-37.81459541265359,144.96586511794033
4250,C6832,Present,"(-37.80934732253807, 144.9556472770944)",-37.80934732253807,144.9556472770944
5185,C8022,Present,"(-37.81053163250514, 144.95226223951698)",-37.81053163250514,144.95226223951698
6180,13250N,Unoccupied,"(-37.81968820991359, 144.9439948437243)",-37.81968820991359,144.9439948437243
4008,C6054,Present,"(-37.805980641706356, 144.9521184505153)",-37.805980641706356,144.9521184505153
4760,8814E,Unoccupied,"(-37.82276778092039, 144.96684927159748)",-37.82276778092039,144.96684927159748
5171,11603S,Present,"(-37.810804250624585, 144.95163306293594)",-37.810804250624585,144.95163306293594
4014,C6066,Present,"(-37.805734133247434, 144.95216266993137)",-37.805734133247434,144.95216266993137
4266,C6864,Unoccupied,"(-37.80942924377933, 144.95577779777847)",-37.80942924377933,144.95577779777847
1268,4460E,Unoccupied,"(-37.81375394177102, 144.95464267215107)",-37.81375394177102,144.95464267215107
4717,8665W,Unoccupied,"(-37.82541714072299, 144.9626523527605)",-37.82541714072299,144.9626523527605
7062,4700Ea,Unoccupied,"(-37.80463110382532, 144.95901729620357)",-37.80463110382532,144.95901729620357
6483,13711W,Present,"(-37.815564758499235, 144.93686472461516)",-37.815564758499235,144.93686472461516
6136,C13648,Unoccupied,"(-37.81978379152755, 144.94397996203182)",-37.81978379152755,144.94397996203182
4273,C6882,Present,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
3894,C5700,Unoccupied,"(-37.8061403466223, 144.95510289667212)",-37.8061403466223,144.95510289667212
2435,C2724,Unoccupied,"(-37.80990273880823, 144.97038501897038)",-37.80990273880823,144.97038501897038
2242,3930N,Unoccupied,"(-37.81219457073095, 144.9546289525064)",-37.81219457073095,144.9546289525064
3205,5463W,Unoccupied,"(-37.80741815038276, 144.95430203357068)",-37.80741815038276,144.95430203357068
1797,2457S,Unoccupied,"(-37.816195158571006, 144.95669428535837)",-37.816195158571006,144.95669428535837
5606,12231S,Unoccupied,"(-37.80949144454898, 144.97432283970338)",-37.80949144454898,144.97432283970338
915,C676,Present,"(-37.81433785003691, 144.96880285791764)",-37.81433785003691,144.96880285791764
738,627W,Unoccupied,"(-37.808486513040464, 144.9687970893609)",-37.808486513040464,144.9687970893609
4325,C6988,Present,"(-37.80927683391343, 144.95627639567826)",-37.80927683391343,144.95627639567826
567,101W,Unoccupied,"(-37.808253674139955, 144.9714848508682)",-37.808253674139955,144.9714848508682
6660,13415W,Present,"(-37.81966139349092, 144.94976558136528)",-37.81966139349092,144.94976558136528
6912,2316N,Present,"(-37.817820010682105, 144.95445772030362)",-37.817820010682105,144.95445772030362
3803,C5434,Unoccupied,"(-37.80809212219789, 144.95473598666138)",-37.80809212219789,144.95473598666138
6632,13922E,Unoccupied,"(-37.814024629834215, 144.9426339252993)",-37.814024629834215,144.9426339252993
6489,13835S,Present,"(-37.81566590226585, 144.93721321258772)",-37.81566590226585,144.93721321258772
4314,C6964,Unoccupied,"(-37.80921328916135, 144.95608486828178)",-37.80921328916135,144.95608486828178
1705,2285S,Unoccupied,"(-37.81751070408386, 144.95583433898247)",-37.81751070408386,144.95583433898247
2346,3012N,Unoccupied,"(-37.813128254788765, 144.95901420781652)",-37.813128254788765,144.95901420781652
2715,4005W,Unoccupied,"(-37.80777200757387, 144.96008443325005)",-37.80777200757387,144.96008443325005
1288,4480E,Present,"(-37.81283161269458, 144.95421383239668)",-37.81283161269458,144.95421383239668
2232,3916N,Unoccupied,"(-37.81206748462557, 144.95507817725837)",-37.81206748462557,144.95507817725837
6703,C162,Present,"(-37.80830032166053, 144.97163415101852)",-37.80830032166053,144.97163415101852
7853,928W,Unoccupied,"(-37.81481835214164, 144.96331243154066)",-37.81481835214164,144.96331243154066
4308,C6952,Present,"(-37.8092757883083, 144.95607346019614)",-37.8092757883083,144.95607346019614
1110,C1136,Unoccupied,"(-37.8143763501657, 144.96041280692424)",-37.8143763501657,144.96041280692424
2748,4578E,Unoccupied,"(-37.8079891892026, 144.9660188302588)",-37.8079891892026,144.9660188302588
623,81W,Unoccupied,"(-37.80908828369877, 144.9718713446788)",-37.80908828369877,144.9718713446788
6066,13054N,Unoccupied,"(-37.82095614688842, 144.94301339738053)",-37.82095614688842,144.94301339738053
5170,11601S,Present,"(-37.81078455815468, 144.95170258536785)",-37.81078455815468,144.95170258536785
2012,3452N,Unoccupied,"(-37.811799874728806, 144.9600134126153)",-37.811799874728806,144.9600134126153
6147,C13692,Unoccupied,"(-37.81999578991213, 144.94324313732807)",-37.81999578991213,144.94324313732807
3038,5141W,Unoccupied,"(-37.803002940227515, 144.95694670562756)",-37.803002940227515,144.95694670562756
980,907W,Present,"(-37.81696858501681, 144.96430424294147)",-37.81696858501681,144.96430424294147
3476,6540N,Unoccupied,"(-37.80782027267739, 144.96126749837208)",-37.80782027267739,144.96126749837208
811,C500,Unoccupied,"(-37.810649900264416, 144.96991218416275)",-37.810649900264416,144.96991218416275
8349,3357S,Present,"(-37.80931060378068, 144.9686354124988)",-37.80931060378068,144.9686354124988
3255,5808E,Unoccupied,"(-37.8070370282683, 144.95347338263412)",-37.8070370282683,144.95347338263412
5877,12902N,Unoccupied,"(-37.798313847511565, 144.96478913518115)",-37.798313847511565,144.96478913518115
4376,C7186,Unoccupied,"(-37.80750619198183, 144.95302924456635)",-37.80750619198183,144.95302924456635
3826,C5508,Unoccupied,"(-37.80709231981772, 144.95427534398706)",-37.80709231981772,144.95427534398706
4358,C7150,Unoccupied,"(-37.807083488656374, 144.9538956261695)",-37.807083488656374,144.9538956261695
4365,C7164,Present,"(-37.80718811835289, 144.95368154521253)",-37.80718811835289,144.95368154521253
4298,C6932,Unoccupied,"(-37.809377574431565, 144.9560547857816)",-37.809377574431565,144.9560547857816
4361,C7156,Unoccupied,"(-37.80712310200124, 144.95381396511996)",-37.80712310200124,144.95381396511996
5378,11730E,Unoccupied,"(-37.80971788428776, 144.97300959313867)",-37.80971788428776,144.97300959313867
1956,3327S,Unoccupied,"(-37.80883829757813, 144.97030630138187)",-37.80883829757813,144.97030630138187
3042,5145W,Present,"(-37.80290398980547, 144.9569008992706)",-37.80290398980547,144.9569008992706
4302,C6940,Unoccupied,"(-37.8093356516848, 144.95606244657955)",-37.8093356516848,144.95606244657955
4362,C7158,Unoccupied,"(-37.80713630327168, 144.95378654885616)",-37.80713630327168,144.95378654885616
6634,13919W,Present,"(-37.814022011044464, 144.94249760262625)",-37.814022011044464,144.94249760262625
1736,2343S,Present,"(-37.81194106462954, 144.9713215780613)",-37.81194106462954,144.9713215780613
6901,14249W,Unoccupied,"(-37.79496804233406, 144.96483685831168)",-37.79496804233406,144.96483685831168
6192,13274N,Unoccupied,"(-37.820201470670746, 144.94223168804564)",-37.820201470670746,144.94223168804564
3376,6195W,Unoccupied,"(-37.806544410687636, 144.9510926353886)",-37.806544410687636,144.9510926353886
6820,14000E,Present,"(-37.79875733108356, 144.9578877003991)",-37.79875733108356,144.9578877003991
6466,13819S,Present,"(-37.81513449663346, 144.9371276318526)",-37.81513449663346,144.9371276318526
6837,14034E,Unoccupied,"(-37.796810774607536, 144.95812601735042)",-37.796810774607536,144.95812601735042
5242,11509S,Present,"(-37.811666544616806, 144.9527043470513)",-37.811666544616806,144.9527043470513
1282,4474E,Unoccupied,"(-37.813033688592654, 144.95430777343313)",-37.813033688592654,144.95430777343313
654,C160,Unoccupied,"(-37.80832264882824, 144.97164441455777)",-37.80832264882824,144.97164441455777
6868,14096E,Unoccupied,"(-37.79476701744403, 144.95838014105664)",-37.79476701744403,144.95838014105664
6567,13796E,Unoccupied,"(-37.81233439165179, 144.93868937512553)",-37.81233439165179,144.93868937512553
6617,13866N,Unoccupied,"(-37.814050782426506, 144.9415608195564)",-37.814050782426506,144.9415608195564
3377,6197W,Unoccupied,"(-37.806500342861035, 144.95107275435578)",-37.806500342861035,144.95107275435578
4865,9268N,Unoccupied,"(-37.82892561982128, 144.97008112535386)",-37.82892561982128,144.97008112535386
6332,13482E,Unoccupied,"(-37.81949229145816, 144.9504366415831)",-37.81949229145816,144.9504366415831
3632,7582N,Unoccupied,"(-37.80559938943729, 144.95429309928642)",-37.80559938943729,144.95429309928642
